ID,Ordinal by runoff (prefer pre-dam),LATITUDE,LONGITUDE,RiverName,Country,Ocean,"Area, 10^3 km^2","Area, km^2",Length,Max_Elev,Elev_cat,Climate_T,Climate_R,Climate_S,Climate_Cd,Q_preferPredam (km^3/yr),Q_preferPredam (m^3/s),Q,PreDam_Q,Runoff,Runoff_preferPredam,TSS,PD_TSS,SedYield,SedConc,TDS,PD_TDS,DisYield,DisConc,"Arid Q (m^3/s), prefer predam","Subarid Q (m^3/s), prefer predam","Humid Q (m^3/s), prefer predam","Wet Q (m^3/s), prefer predam",VARIABLES FOR AREA PREDCITION and other metrics,COEFFICIENTS,Predicted  area using M&S2007,Error using M&S2007,,Predicted using this method,Error using this method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,1091,42.00034600,41.74694700,Supsa,Georgia,Black Sea,1.10,1100.00,,,,Te,W,S,Te-W-S,1.5,47.5331469,1.50,,1363.64,1363.64,0.25,,0.23,166.67,,,,,,,,47.5331469,,,3179.9414963727,2.8908559058,,967.3341518391,0.8793946835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,1092,65.67304000,-14.29341000,Jokulsa a Dal,Iceland,Arctic,3.30,3300.00,130,1500,Mountain,SAr,W,S,SAr-W-S,4.5,142.5994407,4.50,,1363.64,1363.64,9,,2.73,2000.00,,,,,,,,142.5994407,,,12555.1150982562,3.8045803328,,3207.9227105705,0.9720977911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,1093,-36.82000000,-73.17000000,Bio Bio,Chile,Pacific,24.00,24000.00,380,>2000,Mountain,Te,W,W,Te-W-W,33,1045.7292318,33.00,,1375.00,1375.00,,,,,1.8,,0.075, 54.55 ,,,,1045.7292318,,,151512.156999882,6.3130065417,,28213.9424554196,1.1755809356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,1094,6.81172000,-58.15510000,Demerara,Guyana,Atlantic,1.60,1600.00,330,380,Lowland,Tr,W,S,Tr-W-S,2.2,69.71528212,2.20,,1375.00,1375.00,,,,,,,,,,,,69.71528212,,,5132.5525810123,3.2078453631,,1469.2029189037,0.9182518243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,1095,23.83251000,120.18800000,Choshui,Taiwan,Taiwan Strait,3.10,3100.00,190,3400,High Mountain,STr,W,S,STr-W-S,4.3,136.26168778,4.30,,1387.10,1387.10,40,,12.90,6229.51,1.6,,0.5161290323, 262.30 ,,,,136.26168778,,,11861.5276536331,3.8262992431,,3052.6615453056,0.9847295307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,1096,21.81687000,111.93975000,Moyangjiang,China,South China Sea,6.10,6100.00,200,460,Lowland,Tr,W,S,Tr-W-S,8.5,269.3544991,8.50,,1393.44,1393.44,0.8,,0.13,94.12,,,,,,,,269.3544991,,,27802.1712034641,4.5577329842,,6421.36953085,1.0526835296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,1097,5.45291000,-52.99390000,Sinnamary,French Guiana,Atlantic,6.50,6500.00,250,<100,Coastal Plain,Tr,W,S,Tr-W-S,9.1,288.36775786,9.10,,1400.00,1400.00,,,,,,,,,,,,288.36775786,,,30276.5786276393,4.6579351735,,6917.5528320382,1.0642388972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,1098,15.86129000,108.37505000,Thu-Bon,Vietnam,South China Sea,10.00,10000.00,200,2600,Mountain,Tr,W,S,Tr-W-S,14,443.6427044,14.00,,1400.00,1400.00,2,,0.20,142.86,1.9,,0.19, 135.71 ,,,,443.6427044,,,51875.8350691395,5.1875835069,,11068.9492168876,1.1068949217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,1099,-7.66880600,108.83979200,Seraju,Indonesia,Indian,3.70,3700.00,110,2800,Mountain,Tr,W,S,Tr-W-S,5.2,164.78157592,5.20,,1405.41,1405.41,9,,2.43,1730.77,0.54,,0.1459459459, 103.85 ,,,,164.78157592,,,15042.1264691639,4.0654395863,,3756.1499031462,1.0151756495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,1100,9.21750000,99.31330000,Tapi,Thailand,Gulf of Thailand,12.00,12000.00,160,,,Tr,W,S,Tr-W-S,17,538.7089982,17.00,,1416.67,1416.67,,,,,,,,,,,,538.7089982,,,66125.0796153666,5.5104233013,,13681.0548223304,1.1400879019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,1101,5.51481000,115.60704000,Padas,Malaysia,South China Sea,5.00,5000.00,,2600,Mountain,Tr,W,S,Tr-W-S,7.1,224.99022866,7.10,,1420.00,1420.00,,,,,,,,,,,,224.99022866,,,22201.2788745263,4.4402557749,,5276.3885242278,1.0552777048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,1102,58.30303000,6.66997000,Sira,Norway,North Sea,2.60,2600.00,100,>1000,Mountain,SAr,W,S,SAr-W-S,3.7,117.24842902,3.70,,1423.08,1423.08,,,,,,,,,,,,117.24842902,,,9830.0835998286,3.7808013845,,2590.9430454359,0.9965165559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,1103,22.91075000,120.14830000,Erhjen,Taiwan,South China Sea,0.35,350.00,65,460,Lowland,STr,W,S,STr-W-S,0.5,15.8443823,0.50,,1428.57,1428.57,10,,28.57,20000.00,0.2,,0.5714285714, 400.00 ,,,,15.8443823,,,805.4110090761,2.3011743116,,291.6951079372,0.8334145941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,1104,54.99253000,-129.63000000,Nass,Canada,Pacific,21.00,21000.00,380,2400,Mountain,Te,W,S,Te-W-S,30,950.662938,30.00,,1428.57,1428.57,,,,,,,,,,,,950.662938,,,134495.150307468,6.404530967,,25426.9916064573,1.2108091241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,1105,17.45086000,96.87963000,Sittang,Burma,Andaman Sea,35.00,35000.00,560,>1000,Mountain,Tr,W,S,Tr-W-S,50,1584.43823,50.00,,1428.57,1428.57,,,,,,,,,,,,1584.43823,,,254693.324125503,7.2769521179,,44399.9236008971,1.2685692457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,1106,45.18357000,12.31704000,Brenta,Italy,Mediterranean,1.60,1600.00,160,2100,Mountain,Te,W,W,Te-W-W,2.3,72.88415858,2.30,,1437.50,1437.50,0.19,,0.12,82.61,,,,,,,,72.88415858,,,5425.8133680868,3.3911333551,,1542.226211887,0.9638913824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,1107,56.11209000,-3.83379000,Teith,Scotland,North Sea,0.52,520.00,,1200,Mountain,Te,W,W,Te-W-W,0.75,23.76657345,0.75,,1442.31,1442.31,0.005,,0.01,6.67,,,,,,,,23.76657345,,,1337.0007025082,2.5711551971,,454.0300531967,0.8731347177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,1108,14.53013000,-92.25498000,Suchiate,Mexico,Pacific,1.80,1800.00,72,>1000,Mountain,Tr,W,S,Tr-W-S,2.6,82.39078796,2.60,,1444.44,1444.44,0.5,,0.28,192.31,,,,,,,,82.39078796,,,6324.4351128565,3.5135750627,,1762.9946560845,0.9794414756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,1109,24.42984000,120.55910000,Taan,Taiwan,Taiwan Strait,0.76,760.00,96,3300,High Mountain,STr,W,S,STr-W-S,1.1,34.85764106,1.10,,1447.37,1447.37,4,,5.26,2500.00,0.27,,0.3552631579, 168.75 ,,,,34.85764106,,,2157.9725332372,2.8394375437,,689.5882649841,0.9073529802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,1110,12.89953000,-83.49962000,Grande de Matagalpa,Nicaragua,Caribbean,20.00,20000.00,435,>500,Upland,Tr,W,S,Tr-W-S,29,918.9741734,29.00,,1450.00,1450.00,5.25,6,0.26,181.03,,,,,,,,918.9741734,,,128914.733036699,6.4457366518,,24503.5253388658,1.2251762669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,1111,8.99248000,-79.09679000,Bayano,Panama,Panama Bay,3.90,3900.00,,>100,Lowland,Tr,W,Au,Tr-W-Au,5.7,180.62595822,5.70,,1461.54,1461.54,,,,,,,,,,,,180.62595822,,,16871.3030235514,4.3259751342,,4151.9466853132,1.0646017142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,1112,42.40100000,41.54968000,Inguri,Georgia,Black Sea,4.10,4100.00,210,5000,High Mountain,Te,H,S,Te-H-S,6,190.1325876,1.60,6.00,390.24,1463.41,0.13,1.8,0.03,81.25,0.51,,0.1243902439, 318.75 ,,,,190.1325876,,,17988.4655668931,4.3874306261,,4390.968901146,1.0709680247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,1113,41.65303000,19.56119000,Mat,Albania,Mediterranean,2.30,2300.00,110,>500,Upland,Te,W,W,Te-W-W,3.4,107.74179964,3.40,,1478.26,1478.26,2.6,,1.13,764.71,,,,,,,,107.74179964,,,8844.1011817141,3.8452613834,,2362.571522007,1.0272050096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,1114,63.77400000,-20.78992000,Thjorsa,Iceland,Atlantic,7.40,7400.00,230,2000,Mountain,SAr,W,S,SAr-W-S,11,348.5764106,11.00,,1486.49,1486.49,0.8,3.7,0.11,72.73,0.92,,0.1243243243, 83.64 ,,,,348.5764106,,,38374.7812328524,5.1857812477,,8507.7829354237,1.1497003967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,1115,24.63959000,120.72040000,Houlung,Taiwan,Taiwan Strait,0.47,470.00,58,2600,Mountain,STr,W,S,STr-W-S,0.7,22.18213522,0.70,,1489.36,1489.36,2.4,,5.11,1888.89,0.13,,0.2765957447, 144.44 ,,,,22.18213522,,,1226.5283931668,2.6096348791,,421.1026128529,0.8959630061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,1116,64.55616000,-21.84377000,Hvita,Iceland,Atlantic,2.20,2200.00,130,1400,Mountain,SAr,W,S,SAr-W-S,3.3,104.57292318,3.30,,1500.00,1500.00,0.25,,0.11,75.76,,,,,,,,104.57292318,,,8520.1547149762,3.8727975977,,2286.8476751078,1.039476216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,1117,9.95470000,-84.73471000,Barranca,Costa Rica,Pacific,0.20,200.00,,2100,Mountain,Tr,W,Au,Tr-W-Au,0.3,9.50662938,0.30,,1500.00,1500.00,,,,,,,,,,,,9.50662938,,,425.3110092183,2.1265550461,,167.048239268,0.8352411963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,1118,43.37100000,-124.31675000,Coos,USA,Pacific,1.60,1600.00,100,>1000,Mountain,Te,W,W,Te-W-W,2.4,76.05303504,2.40,,1500.00,1500.00,0.19,,0.12,79.17,,,,,,,,76.05303504,,,5722.2800483136,3.5764250302,,1615.5398050254,1.0097123781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,1119,43.41094000,39.92057000,Mzymta,Russia,Black Sea,1.00,1000.00,,>3000,High Mountain,SAr,W,S,SAr-W-S,1.5,47.5331469,1.50,,1500.00,1500.00,0.3,,0.30,200.00,,,,,,,,47.5331469,,,3179.9414963727,3.1799414964,,967.3341518391,0.9673341518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,1120,10.26985000,-85.27971000,Tempisque,Costa Rica,Pacific,1.00,1000.00,129,>500,Upland,Tr,W,Au,Tr-W-Au,1.5,47.5331469,1.50,,1500.00,1500.00,,,,,,,,,,,,47.5331469,,,3179.9414963727,3.1799414964,,967.3341518391,0.9673341518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,1121,-42.78099000,173.38536000,Waiau,New Zealand,Pacific,2.00,2000.00,100,2000,Mountain,Te,W,C,Te-W-C,3,95.0662938,3.00,,1500.00,1500.00,2.8,,1.40,933.33,1.3,,0.65, 433.33 ,,,,95.0662938,,,7563.2181055577,3.7816090528,,2060.9546762949,1.0304773381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,1122,6.22263500,102.25311600,Kelantan,Malaysia,South China Sea,12.00,12000.00,420,1900,Mountain,Tr,W,S,Tr-W-S,18,570.3977628,18.00,,1500.00,1500.00,2.5,,0.21,138.89,1.1,,0.0916666667, 61.11 ,,,,570.3977628,,,71022.4561964363,5.9185380164,,14561.554383886,1.2134628653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,1123,44.43605000,-124.01350000,Alsea,USA,Pacific,0.86,860.00,65,>1000,Mountain,Te,W,W,Te-W-W,1.3,41.19539398,1.30,,1511.63,1511.63,0.16,,0.19,123.08,,,,,,,,41.19539398,,,2659.0974074529,3.0919737296,,827.482991235,0.9621895247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,1124,-38.01435000,177.26872000,Waioeka,New Zealand,Pacific,0.66,660.00,65,>1000,Mountain,STr,W,C,STr-W-C,1,31.6887646,1.00,,1515.15,1515.15,0.7,,1.06,700.00,,,,,,,,31.6887646,,,1915.6010049897,2.9024257651,,621.4712833334,0.9416231566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,1125,-44.75400000,-72.72700000,Cisnes,Chile,Pacific,5.20,5200.00,140,>1000,Mountain,Te,W,C,Te-W-C,7.9,250.34124034,7.90,,1519.23,1519.23,,,,,,,,,,,,250.34124034,,,25371.0779904115,4.8790534597,,5928.3736674413,1.1400718591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,1126,60.45000000,-145.00000000,Copper,USA,Gulf of Alaska,63.00,63000.00,460,4800,High Mountain,SAr,W,S,SAr-W-S,96,3042.1214016,96.00,,1523.81,1523.81,70,,1.11,729.17,9.4,,0.1492063492, 97.92 ,,,,3042.1214016,,,575630.89814058,9.1369983832,,90474.8854686079,1.4361092932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,1127,-3.35287000,114.54820000,Barito,Indonesia,Java Sea,57.00,57000.00,880,1900,Mountain,Tr,W,S,Tr-W-S,87,2756.9225202,87.00,,1526.32,1526.32,,,,,4.2,,0.0736842105, 48.28 ,,,,2756.9225202,,,508983.990108925,8.9295436861,,81259.83691793,1.425611174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,1128,34.11073000,134.61944000,Yoshino,Japan,Pacific,3.20,3200.00,190,1900,Mountain,STr,W,S,STr-W-S,4.9,155.27494654,4.90,,1531.25,1531.25,,,,,,,,,,,,155.27494654,,,13965.2963560736,4.3641551113,,3520.3135326945,1.100097979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,1129,34.76800000,138.30400000,Ooi,Japan,Pacific,1.30,1300.00,170,3000,High Mountain,STr,W,S,STr-W-S,2,63.3775292,2.00,,1538.46,1538.46,1.9,,1.46,950.00,0.66,,0.5076923077, 330.00 ,,,,63.3775292,,,4556.0926892801,3.5046866841,,1324.0762203359,1.0185201695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,1130,51.09688000,-125.63300000,Kliniklini,Canada,Pacific,6.50,6500.00,150,>1000,Mountain,Te,SA,S,Te-SA-S,10,316.887646,10.00,,1538.46,1538.46,5,,0.77,500.00,0.52,,0.08, 52.00 ,,,,316.887646,,,34064.7382502295,5.2407289616,,7667.390887693,1.1795985981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,1131,-3.96798000,144.56988000,Sepik,Papua New Guinea,Pacific,78.00,78000.00,700,>2000,Mountain,Tr,W,S,Tr-W-S,120,3802.651752,120.00,,1538.46,1538.46,,,,,13,,0.1666666667, 108.33 ,,,,3802.651752,,,760819.462552914,9.7540956738,,115419.402056042,1.4797359238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,1132,50.93529000,-124.85000000,Homathko,Canada,Pacific,5.70,5700.00,140,>1000,Mountain,Te,W,S,Te-W-S,8.8,278.86112848,8.80,,1543.86,1543.86,4.3,,0.75,488.64,3.3,,0.5789473684, 375.00 ,,,,278.86112848,,,29034.1018786422,5.093702084,,6669.0753284312,1.1700132155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,1133,9.50792000,76.38915000,Pamba,India,Arabian Sea,2.20,2200.00,180,1600,Mountain,Tr,W,S,Tr-W-S,3.4,107.74179964,3.40,,1545.45,1545.45,0.25,,0.11,73.53,0.1,,0.0454545455, 29.41 ,,,,107.74179964,,,8844.1011817141,4.0200459917,,2362.571522007,1.0738961464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,1134,57.58091000,-4.42322000,Conon,Scotland,North Sea,0.96,960.00,60,1000,Mountain,Te,W,W,Te-W-W,1.5,47.5331469,1.50,,1562.50,1562.50,0.006,,0.01,4.00,,,,,,,,47.5331469,,,3179.9414963727,3.3124390587,,967.3341518391,1.0076397415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,1135,23.33698000,120.09480000,Pachang,Taiwan,South China Sea,0.47,470.00,80,1900,Mountain,STr,W,S,STr-W-S,0.74,23.449685804,0.74,,1574.47,1574.47,2.5,,5.32,3378.38,0.23,,0.4893617021, 310.81 ,,,,23.449685804,,,1314.7546208986,2.7973502572,,447.4280918966,0.9519746636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,1136,-41.23769000,174.89949000,Hutt,New Zealand,Pacific,0.43,430.00,56,>500,Upland,STr,W,W,STr-W-W,0.68,21.548359928,0.68,,1581.40,1581.40,0.13,,0.30,191.18,,,,,,,,21.548359928,,,1182.8813843004,2.7508869402,,407.9907776912,0.9488157621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,1137,-1.54137000,137.97689000,Mamberamo,Indonesia,Pacific,81.00,81000.00,800,>3000,High Mountain,Tr,W,S,Tr-W-S,130,4119.539398,130.00,,1604.94,1604.94,,,,,,,,,,,,4119.539398,,,840880.432779986,10.3812399109,,125954.054737802,1.5549883301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,1138,10.77986000,75.92641000,Pannam,India,Arabian Sea,5.40,5400.00,400,>1000,Mountain,Tr,W,S,Tr-W-S,8.8,278.86112848,8.80,,1629.63,1629.63,,,,,,,,,,,,278.86112848,,,29034.1018786422,5.3766855331,,6669.0753284312,1.2350139497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,1139,6.34628000,-58.69510000,Mazaroni,Guyana,Atlantic,14.00,14000.00,560,1000,Mountain,Tr,W,S,Tr-W-S,23,728.8415858,23.00,,1642.86,1642.86,,,,,0.71,,0.0507142857, 30.87 ,,,,728.8415858,,,96486.1219518266,6.8918658537,,19027.1884170721,1.3590848869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,1140,-37.78984000,178.48941000,Waiapu,New Zealand,Pacific,1.70,1700.00,90,>2000,Mountain,STr,W,W,STr-W-W,2.8,88.72854088,2.80,,1647.06,1647.06,35,,20.59,12500.00,,,,,,,,88.72854088,,,6938.2923530086,4.0813484429,,1911.4888828364,1.1244052252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,1141,48.75577600,-122.56743700,Nooksak,USA,Puget Sound,2.00,2000.00,120,>1000,Mountain,Te,W,W,Te-W-W,3.3,104.57292318,3.30,,1650.00,1650.00,1.6,,0.80,484.85,,,,,,,,104.57292318,,,8520.1547149762,4.2600773575,,2286.8476751078,1.1434238376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,1142,-44.02068000,171.35540000,Rangitata,New Zealand,Pacific,1.80,1800.00,110,>3000,High Mountain,Te,W,C,Te-W-C,3,95.0662938,3.00,,1666.67,1666.67,1.6,,0.89,533.33,,,,,,,,95.0662938,,,7563.2181055577,4.2017878364,,2060.9546762949,1.1449748202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,1143,42.85400000,-124.54700000,Sixes,USA,Pacific,0.30,300.00,50,>500,Upland,Te,W,W,Te-W-W,0.5,15.8443823,0.50,,1666.67,1666.67,0.39,,1.30,780.00,,,,,,,,15.8443823,,,805.4110090761,2.6847033636,,291.6951079372,0.9723170265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,1144,8.08589000,-80.47030000,Santa Maria,Panama,Panama Bay,1.50,1500.00,,1500,Mountain,Tr,W,Au,Tr-W-Au,2.5,79.2219115,2.50,,1666.67,1666.67,,,,,,,,,,,,79.2219115,,,6021.8518540205,4.0145679027,,1689.1326784914,1.1260884523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,1145,2.11975000,-78.68280000,Patia,Colombia,Pacific,24.00,24000.00,420,>2000,Mountain,Tr,W,C,Tr-W-C,40,1267.550584,40.00,,1666.67,1666.67,21,,0.88,525.00,,,,,,,,1267.550584,,,192699.259328657,8.0291358054,,34804.1831013438,1.4501742959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,1146,-16.29550000,145.43973000,Daintree,Australia,Pacific,2.10,2100.00,86,1000,Mountain,Tr,W,S,Tr-W-S,3.6,114.07955256,3.60,,1714.29,1714.29,1.2,,0.57,333.33,,,,,,,,114.07955256,,,9499.1158033959,4.5233884778,,2514.624358304,1.1974401706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,1147,36.74776000,137.22713000,Jintsu,Japan,Sea of Japan,2.70,2700.00,240,>2000,Mountain,Te,W,S,Te-W-S,4.7,148.93719362,4.70,,1740.74,1740.74,0.024,,0.01,5.11,,,,,,,,148.93719362,,,13256.4542894636,4.909797885,,3363.81486087,1.2458573559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,1148,48.31204000,-122.40687000,Skagit,USA,Puget Sound,8.00,8000.00,260,2800,Mountain,Te,W,C,Te-W-C,14,443.6427044,14.00,,1750.00,1750.00,0.33,,0.04,23.57,0.52,,0.065, 37.14 ,,,,443.6427044,,,51875.8350691395,6.4844793836,,11068.9492168876,1.3836186521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,1149,-44.11947000,171.66125000,Ashburton,New Zealand,Pacific,1.70,1700.00,80,>3000,High Mountain,Te,W,C,Te-W-C,3,95.0662938,3.00,,1764.71,1764.71,0.31,,0.18,103.33,,,,,,,,95.0662938,,,7563.2181055577,4.4489518268,,2060.9546762949,1.2123262802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,1150,-40.82060000,172.81142000,Takaka,New Zealand,Tasman Sea,0.26,260.00,50,1700,Mountain,Te,W,C,Te-W-C,0.46,14.576831716,0.46,,1769.23,1769.23,0.07,,0.27,152.17,,,,,,,,14.576831716,,,725.6920173039,2.7911231435,,266.3259358299,1.0243305224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1151,2.88224000,9.88256000,Lobe,Cameroon,Gulf of Guinea,1.90,1900.00,100,>500,Upland,Tr,W,S,Tr-W-S,3.4,107.74179964,3.40,,1789.47,1789.47,,,,,,,,,,,,107.74179964,,,8844.1011817141,4.6547900956,,2362.571522007,1.2434586958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,1152,24.19373000,120.42920000,Wu,Taiwan,Taiwan Strait,2.00,2000.00,120,2600,Mountain,STr,W,S,STr-W-S,3.7,117.24842902,3.70,,1850.00,1850.00,5.3,,2.65,1837.84,0.74,,0.37, 200.00 ,,,,117.24842902,,,9830.0835998286,4.9150417999,,2590.9430454359,1.2954715227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,1153,22.76000000,121.17600000,Peinan,Taiwan,Pacific,1.60,1600.00,84,3700,High Mountain,STr,W,S,STr-W-S,3,95.0662938,3.00,,1875.00,1875.00,20,,12.50,4864.86,1,,0.625, 270.27 ,,,,95.0662938,,,7563.2181055577,4.727011316,,2060.9546762949,1.2880966727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,1154,23.59019000,90.59720000,Meghna,Bangladesh,Bay of Bengal,80.00,80000.00,900,<100,Coastal Plain,Tr,W,S,Tr-W-S,150,4753.31469,150.00,,1875.00,1875.00,,,,,8,,0.1, 53.33 ,,,,4753.31469,,,1005585.79546218,12.5698224433,,147241.284716481,1.840516059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,1155,61.52561000,-149.28481000,Matanuska,USA,Gulf of Alaska,5.30,5300.00,120,>1000,Mountain,SAr,W,S,SAr-W-S,10,316.887646,10.00,,1886.79,1886.79,6,,1.13,600.00,,,,,,,,316.887646,,,34064.7382502295,6.4273091038,,7667.390887693,1.446677526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,1156,3.59699000,117.03026000,Sesjab,Indonesia,Celebes Sea,19.00,19000.00,300,2400,Mountain,Tr,W,S,Tr-W-S,36,1140.7955256,36.00,,1894.74,1894.74,,,,,,,,,,,,1140.7955256,,,168920.820467542,8.8905694983,,31024.1332269069,1.6328491172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,1157,13.27561000,-83.56078000,Prinza Polka,Nicaragua,Caribbean,11.00,11000.00,190,>200,Lowland,Tr,W,S,Tr-W-S,21,665.4640566,21.00,,1909.09,1909.09,3.6,4.2,0.33,171.43,,,,,,,,665.4640566,,,86115.0731105588,7.8286430101,,17229.0705775445,1.5662791434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,1158,4.86013200,114.72733800,Tutong,Brunei,South China Sea,2.30,2300.00,,>1000,Mountain,Tr,W,S,Tr-W-S,4.4,139.43056424,4.40,,1913.04,1913.04,0.25,,0.11,56.82,,,,,,,,139.43056424,,,12207.3360949307,5.3075374326,,3130.2116444291,1.3609615845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,1159,4.60116000,114.11186000,Baram ,Malaysia,South China Sea,23.00,23000.00,630,2400,Mountain,Tr,W,S,Tr-W-S,44,1394.3056424,44.00,,1913.04,1913.04,,,,,,,,,,,,1394.3056424,,,217080.544290402,9.4382845344,,38618.9304038559,1.6790839306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
